Timestamp	Board	ChangeType	Name
2022-07-10T18:51:45.939+00:00	mainboard	add	Karn, Scion of Urza
2022-07-10T18:51:45.939+00:00	mainboard	add	Karn Liberated
2022-07-10T18:51:45.939+00:00	mainboard	add	Ugin, the Spirit Dragon
2022-07-10T18:51:45.939+00:00	mainboard	add	Bomat Courier
2022-07-10T18:51:45.939+00:00	mainboard	add	Hangarback Walker
2022-07-10T18:51:45.939+00:00	mainboard	add	Phyrexian Revoker
2022-07-10T18:51:45.939+00:00	mainboard	add	Metalworker
2022-07-10T18:51:45.939+00:00	mainboard	add	Kuldotha Forgemaster
2022-07-10T18:51:45.939+00:00	mainboard	add	Wurmcoil Engine
2022-07-10T18:51:45.939+00:00	mainboard	add	Myr Battlesphere
2022-07-10T18:51:45.939+00:00	mainboard	add	Sundering Titan
2022-07-10T18:51:45.939+00:00	mainboard	add	Walking Ballista
2022-07-10T18:51:45.939+00:00	mainboard	add	Blightsteel Colossus
2022-07-10T18:51:45.939+00:00	mainboard	add	Chrome Mox
2022-07-10T18:51:45.939+00:00	mainboard	add	Lion's Eye Diamond
2022-07-10T18:51:45.939+00:00	mainboard	add	Lotus Bloom
2022-07-10T18:51:45.939+00:00	mainboard	add	Mana Crypt
2022-07-10T18:51:45.939+00:00	mainboard	add	Mox Diamond
2022-07-10T18:51:45.939+00:00	mainboard	add	Mana Vault
2022-07-10T18:51:45.939+00:00	mainboard	add	Relic of Progenitus
2022-07-10T18:51:45.939+00:00	mainboard	add	Sensei's Divining Top
2022-07-10T18:51:45.939+00:00	mainboard	add	Sol Ring
2022-07-10T18:51:45.939+00:00	mainboard	add	Azorius Signet
2022-07-10T18:51:45.939+00:00	mainboard	add	Boros Signet
2022-07-10T18:51:45.939+00:00	mainboard	add	Dimir Signet
2022-07-10T18:51:45.939+00:00	mainboard	add	Golgari Signet
2022-07-10T18:51:45.939+00:00	mainboard	add	Grim Monolith
2022-07-10T18:51:45.939+00:00	mainboard	add	Gruul Signet
2022-07-10T18:51:45.939+00:00	mainboard	add	Izzet Signet
2022-07-10T18:51:45.939+00:00	mainboard	add	Orzhov Signet
2022-07-10T18:51:45.939+00:00	mainboard	add	Rakdos Signet
2022-07-10T18:51:45.939+00:00	mainboard	add	Selesnya Signet
2022-07-10T18:51:45.939+00:00	mainboard	add	Simic Signet
2022-07-10T18:51:45.939+00:00	mainboard	add	Smuggler's Copter
2022-07-10T18:51:45.939+00:00	mainboard	add	Umezawa's Jitte
2022-07-10T18:51:45.939+00:00	mainboard	add	Winter Orb
2022-07-10T18:51:45.939+00:00	mainboard	add	Basalt Monolith
2022-07-10T18:51:45.939+00:00	mainboard	add	Coalition Relic
2022-07-10T18:51:45.939+00:00	mainboard	add	Crucible of Worlds
2022-07-10T18:51:45.939+00:00	mainboard	add	Oblivion Stone
2022-07-10T18:51:45.939+00:00	mainboard	add	Sword of Feast and Famine
2022-07-10T18:51:45.939+00:00	mainboard	add	Worn Powerstone
2022-07-10T18:51:45.939+00:00	mainboard	add	Smokestack
2022-07-10T18:51:45.939+00:00	mainboard	add	Thran Dynamo
2022-07-10T18:51:45.939+00:00	mainboard	add	Batterskull
2022-07-10T18:51:45.939+00:00	mainboard	add	Memory Jar
2022-07-10T18:51:45.939+00:00	mainboard	add	Mindslaver
2022-07-10T18:51:45.939+00:00	mainboard	add	Academy Ruins
2022-07-10T18:51:45.939+00:00	mainboard	add	Ancient Tomb
2022-07-10T18:51:45.939+00:00	mainboard	add	Mishra's Factory
2022-07-10T18:51:45.939+00:00	mainboard	add	Mishra's Workshop
2022-07-10T18:51:45.939+00:00	mainboard	add	Rishadan Port
2022-07-10T18:51:45.939+00:00	mainboard	add	Strip Mine
2022-07-10T18:51:45.939+00:00	mainboard	add	Wasteland
2022-07-10T18:51:45.939+00:00	mainboard	add	Giver of Runes
2022-07-10T18:51:45.939+00:00	mainboard	add	Thraben Inspector
2022-07-10T18:51:45.939+00:00	mainboard	add	Narset, Parter of Veils
2022-07-10T18:51:45.939+00:00	mainboard	add	Force of Negation
2022-07-10T18:51:45.939+00:00	mainboard	add	Urza, Lord High Artificer
2022-07-10T18:51:45.939+00:00	mainboard	add	Brazen Borrower
2022-07-10T18:51:45.939+00:00	mainboard	add	Bolas's Citadel
2022-07-10T18:51:45.939+00:00	mainboard	add	Murderous Rider
2022-07-10T18:51:45.939+00:00	mainboard	add	Teferi, Time Raveler
2022-07-10T18:51:45.939+00:00	mainboard	add	Wrenn and Six
2022-07-10T18:51:45.939+00:00	mainboard	add	Oko, Thief of Crowns
2022-07-10T18:51:45.939+00:00	mainboard	add	Prismatic Vista
